2023-10-31 15:30:05,808	[INFO]	Path to the temporal program variants: ./.pyggi/tmp_variants/lis/1698766205
2023-10-31 15:30:05,808	[INFO]	./.pyggi/logs/lis_1698766205.log
2023-10-31 15:30:06,117	[INFO]	The fitness value of original program: 4.0
2023-10-31 15:30:06,117	[INFO]	Epoch	Iter	Status	Fitness	Patch
2023-10-31 15:30:10,133	[INFO]	1	13	SUCCESS	4	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 0), 'direction': 'before'})
2023-10-31 15:30:10,478	[INFO]	1	14	SUCCESS	4	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 0), 'direction': 'after'})
2023-10-31 15:30:10,774	[INFO]	1	15	SUCCESS	11	StmtInsertion({'target': ('lis.py', 5), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:11,025	[INFO]	1	16	SUCCESS	11	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 8), 'direction': 'after'})
2023-10-31 15:30:11,248	[INFO]	1	17	SUCCESS	*0	StmtReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 6)})
2023-10-31 15:30:11,542	[INFO]	2	1	SUCCESS	4	StmtInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 4), 'direction': 'before'})
2023-10-31 15:30:11,826	[INFO]	2	2	SUCCESS	11	StmtDeletion({'target': ('lis.py', 3)})
2023-10-31 15:30:12,102	[INFO]	2	3	SUCCESS	11	StmtReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 1)})
2023-10-31 15:30:12,347	[INFO]	2	4	SUCCESS	4	StmtReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 9)})
2023-10-31 15:30:12,640	[INFO]	2	5	SUCCESS	11	StmtReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 4)})
2023-10-31 15:30:12,931	[INFO]	2	6	SUCCESS	11	StmtDeletion({'target': ('lis.py', 5)})
2023-10-31 15:30:13,282	[INFO]	2	7	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 5), 'direction': 'before'})
2023-10-31 15:30:13,561	[INFO]	2	8	SUCCESS	12	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 8), 'direction': 'before'})
2023-10-31 15:30:13,831	[INFO]	2	9	SUCCESS	12	StmtReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 9)})
2023-10-31 15:30:14,214	[INFO]	2	10	PARSE_ERROR	None	StmtReplacement({'target': ('lis.py', 0), 'ingredient': ('lis.py', 7)})
2023-10-31 15:30:14,517	[INFO]	2	11	SUCCESS	11	StmtReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 9)})
2023-10-31 15:30:14,794	[INFO]	2	12	SUCCESS	8	StmtInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 3), 'direction': 'after'})
2023-10-31 15:30:15,084	[INFO]	2	13	SUCCESS	12	StmtInsertion({'target': ('lis.py', 1), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:15,335	[INFO]	2	14	SUCCESS	8	StmtInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 2), 'direction': 'before'})
2023-10-31 15:30:15,679	[INFO]	2	15	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 3), 'direction': 'after'})
2023-10-31 15:30:15,923	[INFO]	2	16	SUCCESS	4	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 2), 'direction': 'after'})
2023-10-31 15:30:16,199	[INFO]	2	17	SUCCESS	11	StmtReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 0)})
2023-10-31 15:30:16,481	[INFO]	2	18	SUCCESS	11	StmtDeletion({'target': ('lis.py', 4)})
2023-10-31 15:30:16,737	[INFO]	2	19	SUCCESS	11	StmtReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 9)})
2023-10-31 15:30:17,131	[INFO]	2	20	SUCCESS	8	StmtInsertion({'target': ('lis.py', 5), 'ingredient': ('lis.py', 2), 'direction': 'before'})
2023-10-31 15:30:17,529	[INFO]	2	21	SUCCESS	11	StmtReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 0)})
2023-10-31 15:30:17,820	[INFO]	2	22	SUCCESS	12	StmtReplacement({'target': ('lis.py', 2), 'ingredient': ('lis.py', 4)})
2023-10-31 15:30:18,155	[INFO]	2	23	SUCCESS	12	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 4), 'direction': 'before'})
2023-10-31 15:30:18,456	[INFO]	2	24	SUCCESS	11	StmtDeletion({'target': ('lis.py', 6)})
2023-10-31 15:30:18,764	[INFO]	2	25	SUCCESS	11	StmtDeletion({'target': ('lis.py', 1)})
2023-10-31 15:30:19,070	[INFO]	2	26	SUCCESS	12	StmtDeletion({'target': ('lis.py', 2)})
2023-10-31 15:30:19,488	[INFO]	2	27	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 8), 'direction': 'before'})
2023-10-31 15:30:19,848	[INFO]	2	28	SUCCESS	10	StmtDeletion({'target': ('lis.py', 7)})
2023-10-31 15:30:20,209	[INFO]	2	29	SUCCESS	10	StmtDeletion({'target': ('lis.py', 8)})
2023-10-31 15:30:20,546	[INFO]	2	30	SUCCESS	11	StmtReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 5)})
2023-10-31 15:30:20,882	[INFO]	2	31	SUCCESS	11	StmtReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 9)})
2023-10-31 15:30:21,197	[INFO]	2	32	PARSE_ERROR	None	StmtDeletion({'target': ('lis.py', 0)})
2023-10-31 15:30:21,512	[INFO]	2	33	SUCCESS	11	StmtReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 7)})
2023-10-31 15:30:21,793	[INFO]	2	34	SUCCESS	11	StmtReplacement({'target': ('lis.py', 5), 'ingredient': ('lis.py', 1)})
2023-10-31 15:30:22,072	[INFO]	2	35	SUCCESS	11	StmtReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 7)})
2023-10-31 15:30:22,364	[INFO]	2	36	SUCCESS	5	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 8), 'direction': 'after'})
2023-10-31 15:30:22,638	[INFO]	2	37	SUCCESS	11	StmtReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 4)})
2023-10-31 15:30:22,902	[INFO]	2	38	SUCCESS	4	StmtInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 7), 'direction': 'after'})
2023-10-31 15:30:23,207	[INFO]	2	39	SUCCESS	4	StmtReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 6)})
2023-10-31 15:30:23,495	[INFO]	2	40	SUCCESS	7	StmtInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 1), 'direction': 'before'})
2023-10-31 15:30:23,780	[INFO]	2	41	SUCCESS	11	StmtReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 4)})
2023-10-31 15:30:24,048	[INFO]	2	42	SUCCESS	10	StmtReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 8)})
2023-10-31 15:30:24,353	[INFO]	2	43	SUCCESS	12	StmtReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 7)})
2023-10-31 15:30:24,603	[INFO]	2	44	SUCCESS	4	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 0), 'direction': 'before'})
2023-10-31 15:30:24,882	[INFO]	2	45	SUCCESS	4	StmtInsertion({'target': ('lis.py', 5), 'ingredient': ('lis.py', 6), 'direction': 'after'})
2023-10-31 15:30:25,161	[INFO]	2	46	SUCCESS	4	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 0), 'direction': 'before'})
2023-10-31 15:30:25,437	[INFO]	2	47	SUCCESS	12	StmtDeletion({'target': ('lis.py', 9)})
2023-10-31 15:30:25,674	[INFO]	2	48	SUCCESS	4	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 4), 'direction': 'before'})
2023-10-31 15:30:26,005	[INFO]	2	49	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 5), 'direction': 'after'})
2023-10-31 15:30:26,241	[INFO]	2	50	SUCCESS	4	StmtInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 0), 'direction': 'before'})
2023-10-31 15:30:26,488	[INFO]	2	51	SUCCESS	4	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 1), 'direction': 'after'})
2023-10-31 15:30:26,740	[INFO]	2	52	SUCCESS	12	StmtReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 8)})
2023-10-31 15:30:26,992	[INFO]	2	53	SUCCESS	10	StmtReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 2)})
2023-10-31 15:30:27,248	[INFO]	2	54	SUCCESS	10	StmtReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 0)})
2023-10-31 15:30:27,500	[INFO]	2	55	SUCCESS	11	StmtInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 7), 'direction': 'after'})
2023-10-31 15:30:27,747	[INFO]	2	56	SUCCESS	11	StmtReplacement({'target': ('lis.py', 5), 'ingredient': ('lis.py', 7)})
2023-10-31 15:30:28,090	[INFO]	2	57	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 6), 'direction': 'before'})
2023-10-31 15:30:28,373	[INFO]	2	58	SUCCESS	11	StmtReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 0)})
2023-10-31 15:30:28,631	[INFO]	2	59	SUCCESS	12	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 6), 'direction': 'before'})
2023-10-31 15:30:28,874	[INFO]	2	60	SUCCESS	8	StmtInsertion({'target': ('lis.py', 5), 'ingredient': ('lis.py', 3), 'direction': 'before'})
2023-10-31 15:30:29,112	[INFO]	2	61	SUCCESS	4	StmtReplacement({'target': ('lis.py', 5), 'ingredient': ('lis.py', 5)})
2023-10-31 15:30:29,362	[INFO]	2	62	SUCCESS	12	StmtInsertion({'target': ('lis.py', 1), 'ingredient': ('lis.py', 4), 'direction': 'before'})
2023-10-31 15:30:29,601	[INFO]	2	63	SUCCESS	4	StmtInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 9), 'direction': 'after'})
2023-10-31 15:30:29,851	[INFO]	2	64	SUCCESS	12	StmtReplacement({'target': ('lis.py', 2), 'ingredient': ('lis.py', 5)})
2023-10-31 15:30:30,095	[INFO]	2	65	SUCCESS	11	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 2), 'direction': 'after'})
2023-10-31 15:30:30,343	[INFO]	2	66	PARSE_ERROR	None	StmtReplacement({'target': ('lis.py', 0), 'ingredient': ('lis.py', 2)})
2023-10-31 15:30:30,598	[INFO]	2	67	SUCCESS	12	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 8), 'direction': 'before'})
2023-10-31 15:30:30,939	[INFO]	2	68	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 8), 'direction': 'after'})
2023-10-31 15:30:31,309	[INFO]	2	69	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:31,615	[INFO]	2	70	SUCCESS	11	StmtReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 2)})
2023-10-31 15:30:31,923	[INFO]	2	71	SUCCESS	4	StmtInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 0), 'direction': 'before'})
2023-10-31 15:30:32,191	[INFO]	2	72	SUCCESS	12	StmtReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 6)})
2023-10-31 15:30:32,447	[INFO]	2	73	SUCCESS	4	StmtInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 1), 'direction': 'after'})
2023-10-31 15:30:32,707	[INFO]	2	74	SUCCESS	6	StmtReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 3)})
2023-10-31 15:30:32,961	[INFO]	2	75	SUCCESS	4	StmtReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 1)})
2023-10-31 15:30:33,210	[INFO]	2	76	SUCCESS	4	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 2), 'direction': 'before'})
2023-10-31 15:30:33,450	[INFO]	2	77	SUCCESS	4	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 2), 'direction': 'before'})
2023-10-31 15:30:33,692	[INFO]	2	78	SUCCESS	4	StmtReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 6)})
2023-10-31 15:30:33,953	[INFO]	2	79	SUCCESS	12	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 5), 'direction': 'before'})
2023-10-31 15:30:34,198	[INFO]	2	80	SUCCESS	4	StmtInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 2), 'direction': 'after'})
2023-10-31 15:30:34,464	[INFO]	2	81	SUCCESS	11	StmtInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 2), 'direction': 'before'})
2023-10-31 15:30:34,726	[INFO]	2	82	SUCCESS	12	StmtInsertion({'target': ('lis.py', 1), 'ingredient': ('lis.py', 6), 'direction': 'before'})
2023-10-31 15:30:34,972	[INFO]	2	83	SUCCESS	4	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 0), 'direction': 'after'})
2023-10-31 15:30:35,231	[INFO]	2	84	SUCCESS	11	StmtReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 9)})
2023-10-31 15:30:35,481	[INFO]	2	85	SUCCESS	12	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 6), 'direction': 'after'})
2023-10-31 15:30:35,724	[INFO]	2	86	SUCCESS	4	StmtInsertion({'target': ('lis.py', 5), 'ingredient': ('lis.py', 0), 'direction': 'after'})
2023-10-31 15:30:36,027	[INFO]	2	87	SUCCESS	8	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 9), 'direction': 'after'})
2023-10-31 15:30:36,287	[INFO]	2	88	SUCCESS	11	StmtReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 1)})
2023-10-31 15:30:36,537	[INFO]	2	89	SUCCESS	11	StmtInsertion({'target': ('lis.py', 5), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:36,794	[INFO]	2	90	SUCCESS	8	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 2), 'direction': 'before'})
2023-10-31 15:30:37,046	[INFO]	2	91	SUCCESS	12	StmtReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 0)})
2023-10-31 15:30:37,311	[INFO]	2	92	SUCCESS	12	StmtReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 4)})
2023-10-31 15:30:37,585	[INFO]	2	93	SUCCESS	4	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 7), 'direction': 'after'})
2023-10-31 15:30:37,858	[INFO]	2	94	SUCCESS	6	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 3), 'direction': 'after'})
2023-10-31 15:30:38,122	[INFO]	2	95	SUCCESS	11	StmtReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 2)})
2023-10-31 15:30:38,377	[INFO]	2	96	SUCCESS	12	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:38,626	[INFO]	2	97	SUCCESS	12	StmtReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 8)})
2023-10-31 15:30:38,879	[INFO]	2	98	SUCCESS	11	StmtInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:39,216	[INFO]	2	99	PARSE_ERROR	None	StmtReplacement({'target': ('lis.py', 0), 'ingredient': ('lis.py', 5)})
2023-10-31 15:30:39,462	[INFO]	2	100	SUCCESS	8	StmtReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 3)})
2023-10-31 15:30:39,726	[INFO]	2	101	SUCCESS	9	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 1), 'direction': 'before'})
2023-10-31 15:30:39,990	[INFO]	2	102	SUCCESS	12	StmtReplacement({'target': ('lis.py', 2), 'ingredient': ('lis.py', 0)})
2023-10-31 15:30:40,235	[INFO]	2	103	SUCCESS	5	StmtReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 3)})
2023-10-31 15:30:40,472	[INFO]	2	104	SUCCESS	4	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 2), 'direction': 'before'})
2023-10-31 15:30:40,801	[INFO]	2	105	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 4), 'direction': 'after'})
2023-10-31 15:30:41,067	[INFO]	2	106	SUCCESS	4	StmtInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 2), 'direction': 'after'})
2023-10-31 15:30:41,333	[INFO]	2	107	SUCCESS	4	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 7), 'direction': 'after'})
2023-10-31 15:30:41,592	[INFO]	2	108	SUCCESS	12	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 6), 'direction': 'before'})
2023-10-31 15:30:41,847	[INFO]	2	109	SUCCESS	10	StmtReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 8)})
2023-10-31 15:30:42,158	[INFO]	2	110	SUCCESS	12	StmtReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 5)})
2023-10-31 15:30:42,398	[INFO]	2	111	SUCCESS	4	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 5), 'direction': 'before'})
2023-10-31 15:30:42,660	[INFO]	2	112	SUCCESS	11	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:42,903	[INFO]	2	113	SUCCESS	4	StmtInsertion({'target': ('lis.py', 1), 'ingredient': ('lis.py', 0), 'direction': 'after'})
2023-10-31 15:30:43,152	[INFO]	2	114	SUCCESS	8	StmtInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 3), 'direction': 'before'})
2023-10-31 15:30:43,390	[INFO]	2	115	SUCCESS	4	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 5), 'direction': 'before'})
2023-10-31 15:30:43,722	[INFO]	2	116	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 6), 'direction': 'after'})
2023-10-31 15:30:43,975	[INFO]	2	117	SUCCESS	10	StmtReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 4)})
2023-10-31 15:30:44,213	[INFO]	2	118	SUCCESS	4	StmtInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 4), 'direction': 'before'})
2023-10-31 15:30:44,488	[INFO]	2	119	SUCCESS	5	StmtInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 6), 'direction': 'before'})
2023-10-31 15:30:44,732	[INFO]	2	120	SUCCESS	12	StmtReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 1)})
2023-10-31 15:30:44,977	[INFO]	2	121	SUCCESS	11	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:45,232	[INFO]	2	122	SUCCESS	11	StmtReplacement({'target': ('lis.py', 5), 'ingredient': ('lis.py', 8)})
2023-10-31 15:30:45,487	[INFO]	2	123	SUCCESS	5	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 7), 'direction': 'after'})
2023-10-31 15:30:45,733	[INFO]	2	124	SUCCESS	4	StmtInsertion({'target': ('lis.py', 1), 'ingredient': ('lis.py', 1), 'direction': 'after'})
2023-10-31 15:30:46,002	[INFO]	2	125	SUCCESS	12	StmtReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 8)})
2023-10-31 15:30:46,340	[INFO]	2	126	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 9), 'direction': 'after'})
2023-10-31 15:30:46,608	[INFO]	2	127	SUCCESS	4	StmtInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 1), 'direction': 'before'})
2023-10-31 15:30:46,866	[INFO]	2	128	SUCCESS	4	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 8), 'direction': 'after'})
2023-10-31 15:30:47,167	[INFO]	2	129	SUCCESS	12	StmtReplacement({'target': ('lis.py', 2), 'ingredient': ('lis.py', 9)})
2023-10-31 15:30:47,438	[INFO]	2	130	SUCCESS	8	StmtInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 9), 'direction': 'after'})
2023-10-31 15:30:47,652	[INFO]	2	131	SUCCESS	*0	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 7), 'direction': 'before'})
2023-10-31 15:30:47,903	[INFO]	3	1	SUCCESS	12	StmtReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 0)})
2023-10-31 15:30:48,140	[INFO]	3	2	SUCCESS	5	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 5), 'direction': 'after'})
2023-10-31 15:30:48,387	[INFO]	3	3	SUCCESS	12	StmtDeletion({'target': ('lis.py', 9)})
2023-10-31 15:30:48,637	[INFO]	3	4	SUCCESS	11	StmtReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 2)})
2023-10-31 15:30:48,881	[INFO]	3	5	SUCCESS	7	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 3), 'direction': 'before'})
2023-10-31 15:30:49,135	[INFO]	3	6	SUCCESS	12	StmtReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 5)})
2023-10-31 15:30:49,476	[INFO]	3	7	PARSE_ERROR	None	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 8), 'direction': 'after'})
2023-10-31 15:30:49,734	[INFO]	3	8	SUCCESS	10	StmtDeletion({'target': ('lis.py', 7)})
2023-10-31 15:30:49,989	[INFO]	3	9	SUCCESS	12	StmtReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 1)})
2023-10-31 15:30:50,244	[INFO]	3	10	SUCCESS	12	StmtDeletion({'target': ('lis.py', 2)})
2023-10-31 15:30:50,498	[INFO]	3	11	SUCCESS	11	StmtDeletion({'target': ('lis.py', 5)})
2023-10-31 15:30:50,746	[INFO]	3	12	SUCCESS	11	StmtDeletion({'target': ('lis.py', 4)})
2023-10-31 15:30:50,998	[INFO]	3	13	SUCCESS	10	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 1), 'direction': 'after'})
2023-10-31 15:30:51,242	[INFO]	3	14	SUCCESS	7	StmtInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 3), 'direction': 'after'})
2023-10-31 15:30:51,481	[INFO]	3	15	SUCCESS	11	StmtInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:51,719	[INFO]	3	16	SUCCESS	4	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 1), 'direction': 'after'})
2023-10-31 15:30:51,976	[INFO]	3	17	SUCCESS	10	StmtInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 1), 'direction': 'after'})
2023-10-31 15:30:52,217	[INFO]	3	18	SUCCESS	4	StmtInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:30:52,468	[INFO]	3	19	PARSE_ERROR	None	StmtDeletion({'target': ('lis.py', 0)})
2023-10-31 15:30:52,716	[INFO]	3	20	SUCCESS	11	StmtReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 0)})
2023-10-31 15:30:52,972	[INFO]	3	21	SUCCESS	11	StmtDeletion({'target': ('lis.py', 1)})
2023-10-31 15:30:53,210	[INFO]	3	22	SUCCESS	4	StmtReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 9)})
2023-10-31 15:30:53,456	[INFO]	3	23	SUCCESS	11	StmtDeletion({'target': ('lis.py', 3)})
2023-10-31 15:30:53,693	[INFO]	3	24	SUCCESS	6	StmtReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 3)})
2023-10-31 15:30:53,930	[INFO]	3	25	SUCCESS	4	StmtInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 1), 'direction': 'before'})
2023-10-31 15:30:54,180	[INFO]	3	26	SUCCESS	11	StmtReplacement({'target': ('lis.py', 5), 'ingredient': ('lis.py', 7)})
2023-10-31 15:30:54,442	[INFO]	3	27	SUCCESS	11	StmtInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 7), 'direction': 'before'})
2023-10-31 15:30:54,774	[INFO]	3	28	PARSE_ERROR	None	StmtReplacement({'target': ('lis.py', 0), 'ingredient': ('lis.py', 8)})
2023-10-31 15:30:55,027	[INFO]	3	29	SUCCESS	12	StmtInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 8), 'direction': 'before'})
