2023-10-31 15:00:17,601	[INFO]	Path to the temporal program variants: ./.pyggi/tmp_variants/lis/1698764417
2023-10-31 15:00:17,601	[INFO]	./.pyggi/logs/lis_1698764417.log
2023-10-31 15:00:17,843	[INFO]	The fitness value of original program: 4.0
2023-10-31 15:00:17,843	[INFO]	Epoch	Iter	Status	Fitness	Patch
2023-10-31 15:00:34,346	[INFO]	1	46	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 1), 'ingredient': ('lis.py', 12), 'direction': 'after'})
2023-10-31 15:00:34,789	[INFO]	1	47	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 0)})
2023-10-31 15:00:35,132	[INFO]	1	48	SUCCESS	4	LineDeletion({'target': ('lis.py', 5)})
2023-10-31 15:00:35,467	[INFO]	1	49	SUCCESS	4	LineInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 3), 'direction': 'after'})
2023-10-31 15:00:35,897	[INFO]	1	50	PARSE_ERROR	None	LineDeletion({'target': ('lis.py', 4)})
2023-10-31 15:00:36,234	[INFO]	1	51	SUCCESS	4	LineInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:00:36,545	[INFO]	1	52	SUCCESS	4	LineReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 13)})
2023-10-31 15:00:36,826	[INFO]	1	53	SUCCESS	4	LineReplacement({'target': ('lis.py', 5), 'ingredient': ('lis.py', 13)})
2023-10-31 15:00:37,168	[INFO]	1	54	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 2), 'ingredient': ('lis.py', 4)})
2023-10-31 15:00:37,505	[INFO]	1	55	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 11), 'direction': 'before'})
2023-10-31 15:00:37,845	[INFO]	1	56	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 10), 'direction': 'before'})
2023-10-31 15:00:38,234	[INFO]	1	57	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 0), 'direction': 'before'})
2023-10-31 15:00:38,506	[INFO]	1	58	SUCCESS	4	LineInsertion({'target': ('lis.py', 0), 'ingredient': ('lis.py', 5), 'direction': 'after'})
2023-10-31 15:00:38,846	[INFO]	1	59	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 8), 'direction': 'after'})
2023-10-31 15:00:39,151	[INFO]	1	60	SUCCESS	12	LineReplacement({'target': ('lis.py', 14), 'ingredient': ('lis.py', 8)})
2023-10-31 15:00:39,504	[INFO]	1	61	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 14), 'ingredient': ('lis.py', 4)})
2023-10-31 15:00:39,896	[INFO]	1	62	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 10), 'ingredient': ('lis.py', 0)})
2023-10-31 15:00:40,280	[INFO]	1	63	SUCCESS	11	LineReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 3)})
2023-10-31 15:00:40,625	[INFO]	1	64	SUCCESS	12	LineReplacement({'target': ('lis.py', 14), 'ingredient': ('lis.py', 5)})
2023-10-31 15:00:41,059	[INFO]	1	65	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 2)})
2023-10-31 15:00:41,357	[INFO]	1	66	SUCCESS	4	LineInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 1), 'direction': 'before'})
2023-10-31 15:00:41,713	[INFO]	1	67	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 0), 'ingredient': ('lis.py', 11)})
2023-10-31 15:00:41,997	[INFO]	1	68	SUCCESS	11	LineDeletion({'target': ('lis.py', 8)})
2023-10-31 15:00:42,342	[INFO]	1	69	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 1), 'direction': 'after'})
2023-10-31 15:00:42,628	[INFO]	1	70	SUCCESS	12	LineDeletion({'target': ('lis.py', 14)})
2023-10-31 15:00:42,976	[INFO]	1	71	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 10), 'ingredient': ('lis.py', 1)})
2023-10-31 15:00:43,316	[INFO]	1	72	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 11), 'ingredient': ('lis.py', 0)})
2023-10-31 15:00:43,657	[INFO]	1	73	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 9)})
2023-10-31 15:00:44,012	[INFO]	1	74	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 10), 'direction': 'after'})
2023-10-31 15:00:44,279	[INFO]	1	75	SUCCESS	4	LineInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 13), 'direction': 'after'})
2023-10-31 15:00:44,533	[INFO]	1	76	SUCCESS	4	LineInsertion({'target': ('lis.py', 12), 'ingredient': ('lis.py', 9), 'direction': 'after'})
2023-10-31 15:00:44,807	[INFO]	1	77	SUCCESS	11	LineReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 13)})
2023-10-31 15:00:45,146	[INFO]	1	78	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 11), 'ingredient': ('lis.py', 8)})
2023-10-31 15:00:45,486	[INFO]	1	79	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 11)})
2023-10-31 15:00:45,857	[INFO]	1	80	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 10), 'ingredient': ('lis.py', 10), 'direction': 'before'})
2023-10-31 15:00:46,142	[INFO]	1	81	SUCCESS	4	LineInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 13), 'direction': 'after'})
2023-10-31 15:00:46,393	[INFO]	1	82	SUCCESS	4	LineDeletion({'target': ('lis.py', 9)})
2023-10-31 15:00:46,670	[INFO]	1	83	SUCCESS	4	LineInsertion({'target': ('lis.py', 14), 'ingredient': ('lis.py', 3), 'direction': 'before'})
2023-10-31 15:00:46,932	[INFO]	1	84	SUCCESS	4	LineInsertion({'target': ('lis.py', 14), 'ingredient': ('lis.py', 9), 'direction': 'after'})
2023-10-31 15:00:47,188	[INFO]	1	85	SUCCESS	4	LineInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 5), 'direction': 'after'})
2023-10-31 15:00:47,462	[INFO]	1	86	SUCCESS	8	LineInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 4), 'direction': 'after'})
2023-10-31 15:00:47,805	[INFO]	1	87	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 0), 'direction': 'before'})
2023-10-31 15:00:48,154	[INFO]	1	88	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 2), 'ingredient': ('lis.py', 11)})
2023-10-31 15:00:48,501	[INFO]	1	89	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 10), 'ingredient': ('lis.py', 1), 'direction': 'before'})
2023-10-31 15:00:48,840	[INFO]	1	90	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 0), 'direction': 'after'})
2023-10-31 15:00:49,185	[INFO]	1	91	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 14), 'direction': 'before'})
2023-10-31 15:00:49,448	[INFO]	1	92	SUCCESS	4	LineInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 13), 'direction': 'before'})
2023-10-31 15:00:49,799	[INFO]	1	93	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 2), 'direction': 'before'})
2023-10-31 15:00:50,152	[INFO]	1	94	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 10), 'ingredient': ('lis.py', 3)})
2023-10-31 15:00:50,438	[INFO]	1	95	SUCCESS	4	LineInsertion({'target': ('lis.py', 1), 'ingredient': ('lis.py', 1), 'direction': 'before'})
2023-10-31 15:00:50,707	[INFO]	1	96	SUCCESS	11	LineInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 14), 'direction': 'after'})
2023-10-31 15:00:51,047	[INFO]	1	97	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 10), 'ingredient': ('lis.py', 4), 'direction': 'after'})
2023-10-31 15:00:51,310	[INFO]	1	98	SUCCESS	4	LineInsertion({'target': ('lis.py', 14), 'ingredient': ('lis.py', 7), 'direction': 'after'})
2023-10-31 15:00:51,666	[INFO]	1	99	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 1), 'direction': 'before'})
2023-10-31 15:00:51,997	[INFO]	1	100	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 7)})
2023-10-31 15:00:52,332	[INFO]	1	101	SUCCESS	12	LineReplacement({'target': ('lis.py', 14), 'ingredient': ('lis.py', 3)})
2023-10-31 15:00:52,719	[INFO]	1	102	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 5), 'ingredient': ('lis.py', 0), 'direction': 'after'})
2023-10-31 15:00:53,060	[INFO]	1	103	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 10), 'direction': 'after'})
2023-10-31 15:00:53,408	[INFO]	1	104	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 11)})
2023-10-31 15:00:53,745	[INFO]	1	105	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 12), 'direction': 'after'})
2023-10-31 15:00:54,010	[INFO]	1	106	SUCCESS	4	LineReplacement({'target': ('lis.py', 13), 'ingredient': ('lis.py', 6)})
2023-10-31 15:00:54,360	[INFO]	1	107	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 3)})
2023-10-31 15:00:54,710	[INFO]	1	108	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 2), 'direction': 'after'})
2023-10-31 15:00:55,058	[INFO]	1	109	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 11)})
2023-10-31 15:00:55,337	[INFO]	1	110	SUCCESS	4	LineInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 9), 'direction': 'after'})
2023-10-31 15:00:55,669	[INFO]	1	111	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 14), 'ingredient': ('lis.py', 12), 'direction': 'after'})
2023-10-31 15:00:56,028	[INFO]	1	112	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 14)})
2023-10-31 15:00:56,308	[INFO]	1	113	SUCCESS	12	LineReplacement({'target': ('lis.py', 12), 'ingredient': ('lis.py', 0)})
2023-10-31 15:00:56,589	[INFO]	1	114	SUCCESS	11	LineReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 13)})
2023-10-31 15:00:56,939	[INFO]	1	115	PARSE_ERROR	None	LineDeletion({'target': ('lis.py', 10)})
2023-10-31 15:00:57,282	[INFO]	1	116	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 10)})
2023-10-31 15:00:57,629	[INFO]	1	117	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 14)})
2023-10-31 15:00:57,898	[INFO]	1	118	SUCCESS	4	LineInsertion({'target': ('lis.py', 13), 'ingredient': ('lis.py', 8), 'direction': 'after'})
2023-10-31 15:00:58,170	[INFO]	1	119	SUCCESS	4	LineInsertion({'target': ('lis.py', 13), 'ingredient': ('lis.py', 11), 'direction': 'after'})
2023-10-31 15:00:58,442	[INFO]	1	120	SUCCESS	4	LineInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 7), 'direction': 'after'})
2023-10-31 15:00:58,719	[INFO]	1	121	SUCCESS	11	LineDeletion({'target': ('lis.py', 12)})
2023-10-31 15:00:59,052	[INFO]	1	122	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 0), 'ingredient': ('lis.py', 5)})
2023-10-31 15:00:59,307	[INFO]	1	123	SUCCESS	4	LineInsertion({'target': ('lis.py', 13), 'ingredient': ('lis.py', 3), 'direction': 'after'})
2023-10-31 15:00:59,642	[INFO]	1	124	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 11)})
2023-10-31 15:00:59,978	[INFO]	1	125	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 14), 'ingredient': ('lis.py', 4), 'direction': 'before'})
2023-10-31 15:01:00,653	[INFO]	1	126	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 10), 'ingredient': ('lis.py', 9)})
2023-10-31 15:01:01,329	[INFO]	1	127	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 10), 'direction': 'before'})
2023-10-31 15:01:02,098	[INFO]	1	128	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 7), 'ingredient': ('lis.py', 0), 'direction': 'before'})
2023-10-31 15:01:02,535	[INFO]	1	129	SUCCESS	8	LineReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 4)})
2023-10-31 15:01:02,800	[INFO]	1	130	SUCCESS	4	LineReplacement({'target': ('lis.py', 8), 'ingredient': ('lis.py', 8)})
2023-10-31 15:01:03,090	[INFO]	1	131	SUCCESS	4	LineInsertion({'target': ('lis.py', 13), 'ingredient': ('lis.py', 7), 'direction': 'before'})
2023-10-31 15:01:03,719	[INFO]	1	132	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 4), 'ingredient': ('lis.py', 2)})
2023-10-31 15:01:04,024	[INFO]	1	133	SUCCESS	4	LineReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 2)})
2023-10-31 15:01:04,304	[INFO]	1	134	SUCCESS	12	LineReplacement({'target': ('lis.py', 13), 'ingredient': ('lis.py', 0)})
2023-10-31 15:01:04,653	[INFO]	1	135	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 5), 'ingredient': ('lis.py', 10), 'direction': 'after'})
2023-10-31 15:01:04,892	[INFO]	1	136	SUCCESS	4	LineInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:01:05,173	[INFO]	1	137	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 11), 'direction': 'after'})
2023-10-31 15:01:05,393	[INFO]	1	138	SUCCESS	4	LineInsertion({'target': ('lis.py', 11), 'ingredient': ('lis.py', 13), 'direction': 'after'})
2023-10-31 15:01:05,622	[INFO]	1	139	SUCCESS	12	LineReplacement({'target': ('lis.py', 14), 'ingredient': ('lis.py', 7)})
2023-10-31 15:01:05,849	[INFO]	1	140	SUCCESS	4	LineInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 6), 'direction': 'before'})
2023-10-31 15:01:06,129	[INFO]	1	141	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 1)})
2023-10-31 15:01:06,415	[INFO]	1	142	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 2), 'direction': 'after'})
2023-10-31 15:01:06,699	[INFO]	1	143	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 9), 'ingredient': ('lis.py', 1)})
2023-10-31 15:01:06,932	[INFO]	1	144	SUCCESS	11	LineReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 2)})
2023-10-31 15:01:07,152	[INFO]	1	145	SUCCESS	4	LineReplacement({'target': ('lis.py', 3), 'ingredient': ('lis.py', 7)})
2023-10-31 15:01:07,441	[INFO]	1	146	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 10), 'ingredient': ('lis.py', 6)})
2023-10-31 15:01:07,729	[INFO]	1	147	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 4)})
2023-10-31 15:01:07,949	[INFO]	1	148	SUCCESS	4	LineInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 3), 'direction': 'before'})
2023-10-31 15:01:08,161	[INFO]	1	149	SUCCESS	4	LineInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 1), 'direction': 'after'})
2023-10-31 15:01:08,381	[INFO]	1	150	SUCCESS	4	LineInsertion({'target': ('lis.py', 10), 'ingredient': ('lis.py', 9), 'direction': 'after'})
2023-10-31 15:01:08,612	[INFO]	1	151	SUCCESS	11	LineInsertion({'target': ('lis.py', 1), 'ingredient': ('lis.py', 0), 'direction': 'after'})
2023-10-31 15:01:08,837	[INFO]	1	152	SUCCESS	4	LineInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 3), 'direction': 'after'})
2023-10-31 15:01:09,130	[INFO]	1	153	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 14), 'ingredient': ('lis.py', 10), 'direction': 'before'})
2023-10-31 15:01:09,416	[INFO]	1	154	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 14), 'direction': 'after'})
2023-10-31 15:01:09,633	[INFO]	1	155	SUCCESS	4	LineInsertion({'target': ('lis.py', 9), 'ingredient': ('lis.py', 13), 'direction': 'before'})
2023-10-31 15:01:09,878	[INFO]	1	156	SUCCESS	4	LineInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 3), 'direction': 'after'})
2023-10-31 15:01:10,110	[INFO]	1	157	SUCCESS	11	LineReplacement({'target': ('lis.py', 1), 'ingredient': ('lis.py', 7)})
2023-10-31 15:01:10,341	[INFO]	1	158	SUCCESS	11	LineReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 3)})
2023-10-31 15:01:10,561	[INFO]	1	159	SUCCESS	8	LineInsertion({'target': ('lis.py', 6), 'ingredient': ('lis.py', 4), 'direction': 'after'})
2023-10-31 15:01:10,844	[INFO]	1	160	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 5), 'ingredient': ('lis.py', 11)})
2023-10-31 15:01:11,082	[INFO]	1	161	SUCCESS	4	LineInsertion({'target': ('lis.py', 14), 'ingredient': ('lis.py', 9), 'direction': 'before'})
2023-10-31 15:01:11,362	[INFO]	1	162	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 10), 'ingredient': ('lis.py', 13)})
2023-10-31 15:01:11,642	[INFO]	1	163	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 10), 'ingredient': ('lis.py', 2), 'direction': 'after'})
2023-10-31 15:01:11,858	[INFO]	1	164	SUCCESS	4	LineInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 13), 'direction': 'before'})
2023-10-31 15:01:12,074	[INFO]	1	165	SUCCESS	4	LineReplacement({'target': ('lis.py', 5), 'ingredient': ('lis.py', 5)})
2023-10-31 15:01:12,288	[INFO]	1	166	SUCCESS	4	LineReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 13)})
2023-10-31 15:01:12,567	[INFO]	1	167	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 2), 'ingredient': ('lis.py', 6), 'direction': 'before'})
2023-10-31 15:01:12,843	[INFO]	1	168	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 1)})
2023-10-31 15:01:13,095	[INFO]	1	169	SUCCESS	12	LineReplacement({'target': ('lis.py', 2), 'ingredient': ('lis.py', 14)})
2023-10-31 15:01:13,369	[INFO]	1	170	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 8), 'ingredient': ('lis.py', 10), 'direction': 'before'})
2023-10-31 15:01:13,641	[INFO]	1	171	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 11), 'ingredient': ('lis.py', 2)})
2023-10-31 15:01:13,917	[INFO]	1	172	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 3), 'ingredient': ('lis.py', 12), 'direction': 'before'})
2023-10-31 15:01:14,190	[INFO]	1	173	PARSE_ERROR	None	LineReplacement({'target': ('lis.py', 6), 'ingredient': ('lis.py', 0)})
2023-10-31 15:01:14,408	[INFO]	1	174	SUCCESS	4	LineReplacement({'target': ('lis.py', 7), 'ingredient': ('lis.py', 3)})
2023-10-31 15:01:14,685	[INFO]	1	175	PARSE_ERROR	None	LineInsertion({'target': ('lis.py', 14), 'ingredient': ('lis.py', 4), 'direction': 'after'})
2023-10-31 15:01:14,918	[INFO]	1	176	SUCCESS	11	LineInsertion({'target': ('lis.py', 4), 'ingredient': ('lis.py', 8), 'direction': 'after'})
