2023-11-01 15:31:45,544	[INFO]	Path to the temporal program variants: ./.pyggi/tmp_variants/sieve/1698852705
2023-11-01 15:31:45,544	[INFO]	./.pyggi/logs/sieve_1698852705.log
2023-11-01 15:31:45,711	[INFO]	The fitness value of original program: 5.0
2023-11-01 15:31:45,712	[INFO]	Epoch	Iter	Status	Fitness	Patch
2023-11-01 15:31:51,508	[INFO]	1	33	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 1)})
2023-11-01 15:31:51,740	[INFO]	1	34	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 5)})
2023-11-01 15:31:51,905	[INFO]	1	35	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:52,069	[INFO]	1	36	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:31:52,243	[INFO]	1	37	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 4)})
2023-11-01 15:31:52,417	[INFO]	1	38	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4), 'direction': 'after'})
2023-11-01 15:31:52,585	[INFO]	1	39	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 6), 'direction': 'after'})
2023-11-01 15:31:52,750	[INFO]	1	40	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 0), 'direction': 'before'})
2023-11-01 15:31:52,926	[INFO]	1	41	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:53,189	[INFO]	1	42	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 2), 'direction': 'before'})
2023-11-01 15:31:53,446	[INFO]	1	43	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:53,641	[INFO]	1	44	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 0), 'direction': 'after'})
2023-11-01 15:31:53,817	[INFO]	1	45	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 0), 'direction': 'after'})
2023-11-01 15:31:54,096	[INFO]	1	46	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 3)})
2023-11-01 15:31:54,282	[INFO]	1	47	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 6)})
2023-11-01 15:31:54,469	[INFO]	1	48	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:54,746	[INFO]	1	49	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 3)})
2023-11-01 15:31:54,943	[INFO]	1	50	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:31:55,125	[INFO]	1	51	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 1)})
2023-11-01 15:31:55,320	[INFO]	1	52	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 0), 'direction': 'after'})
2023-11-01 15:31:55,594	[INFO]	1	53	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 2), 'direction': 'before'})
2023-11-01 15:31:55,771	[INFO]	1	54	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 5), 'direction': 'after'})
2023-11-01 15:31:55,955	[INFO]	1	55	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 4), 'direction': 'before'})
2023-11-01 15:31:56,136	[INFO]	1	56	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 6)})
2023-11-01 15:31:56,305	[INFO]	1	57	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 0), 'direction': 'after'})
2023-11-01 15:31:56,554	[INFO]	1	58	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:56,717	[INFO]	1	59	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:31:56,894	[INFO]	1	60	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 6), 'direction': 'before'})
2023-11-01 15:31:57,072	[INFO]	1	61	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 2), 'direction': 'before'})
2023-11-01 15:31:57,254	[INFO]	1	62	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 6)})
2023-11-01 15:31:57,439	[INFO]	1	63	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 5), 'direction': 'before'})
2023-11-01 15:31:57,627	[INFO]	1	64	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 1), 'direction': 'after'})
2023-11-01 15:31:57,826	[INFO]	1	65	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 5)})
2023-11-01 15:31:58,009	[INFO]	1	66	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 6), 'direction': 'after'})
2023-11-01 15:31:58,283	[INFO]	1	67	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 2), 'direction': 'after'})
2023-11-01 15:31:58,472	[INFO]	1	68	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 2), 'direction': 'after'})
2023-11-01 15:31:58,744	[INFO]	1	69	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 4)})
2023-11-01 15:31:58,921	[INFO]	1	70	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 4), 'direction': 'after'})
2023-11-01 15:31:59,107	[INFO]	1	71	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtDeletion({'target': ('sieve.py', 4)})
2023-11-01 15:31:59,287	[INFO]	1	72	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:31:59,460	[INFO]	1	73	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 5), 'direction': 'before'})
2023-11-01 15:31:59,638	[INFO]	1	74	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)})
2023-11-01 15:31:59,801	[INFO]	1	75	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 5)})
2023-11-01 15:31:59,980	[INFO]	1	76	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 3)})
2023-11-01 15:32:00,250	[INFO]	1	77	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 4), 'direction': 'after'})
2023-11-01 15:32:00,419	[INFO]	1	78	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 6)})
2023-11-01 15:32:00,605	[INFO]	1	79	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:32:00,780	[INFO]	1	80	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4), 'direction': 'before'})
2023-11-01 15:32:00,950	[INFO]	1	81	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 3)})
2023-11-01 15:32:01,206	[INFO]	1	82	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 4)})
2023-11-01 15:32:01,371	[INFO]	1	83	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 5), 'direction': 'after'})
2023-11-01 15:32:01,620	[INFO]	1	84	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 3), 'direction': 'before'})
2023-11-01 15:32:01,781	[INFO]	1	85	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 6), 'direction': 'before'})
2023-11-01 15:32:02,024	[INFO]	1	86	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 4), 'direction': 'before'})
2023-11-01 15:32:02,184	[INFO]	1	87	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 1), 'direction': 'before'})
2023-11-01 15:32:02,344	[INFO]	1	88	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 6), 'direction': 'after'})
2023-11-01 15:32:02,512	[INFO]	1	89	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 4), 'direction': 'before'})
2023-11-01 15:32:02,723	[INFO]	1	90	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 5)})
2023-11-01 15:32:02,884	[INFO]	1	91	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 6)})
2023-11-01 15:32:03,050	[INFO]	1	92	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 3), 'direction': 'after'})
2023-11-01 15:32:03,216	[INFO]	1	93	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 0), 'direction': 'before'})
2023-11-01 15:32:03,388	[INFO]	1	94	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 6), 'direction': 'before'})
2023-11-01 15:32:03,561	[INFO]	1	95	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 1), 'direction': 'after'})
2023-11-01 15:32:03,727	[INFO]	1	96	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 4), 'direction': 'before'})
2023-11-01 15:32:03,893	[INFO]	1	97	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 2), 'direction': 'before'})
2023-11-01 15:32:04,063	[INFO]	1	98	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 5)})
2023-11-01 15:32:04,244	[INFO]	1	99	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 4), 'direction': 'after'})
2023-11-01 15:32:04,412	[INFO]	1	100	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 5), 'direction': 'after'})
2023-11-01 15:32:04,576	[INFO]	1	101	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 5), 'direction': 'before'})
2023-11-01 15:32:04,757	[INFO]	1	102	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 1)})
2023-11-01 15:32:04,930	[INFO]	1	103	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 4)})
2023-11-01 15:32:05,112	[INFO]	1	104	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 1), 'direction': 'before'})
2023-11-01 15:32:05,292	[INFO]	1	105	SUCCESS	6	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:32:05,469	[INFO]	1	106	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 6), 'direction': 'after'})
2023-11-01 15:32:05,639	[INFO]	1	107	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 3), 'direction': 'before'})
2023-11-01 15:32:05,806	[INFO]	1	108	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 3)})
2023-11-01 15:32:05,974	[INFO]	1	109	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 3), 'direction': 'before'})
2023-11-01 15:32:06,216	[INFO]	1	110	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 3), 'direction': 'before'})
2023-11-01 15:32:06,396	[INFO]	1	111	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 1)})
2023-11-01 15:32:06,616	[INFO]	1	112	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 5), 'direction': 'after'})
2023-11-01 15:32:06,778	[INFO]	1	113	SUCCESS	4	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 4), 'direction': 'after'})
2023-11-01 15:32:06,950	[INFO]	1	114	SUCCESS	5	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:32:07,202	[INFO]	1	115	PROGRAM_ERROR	None	StmtReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 4)}) | StmtInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 3), 'direction': 'after'})
