2023-11-01 15:31:18,493	[INFO]	Path to the temporal program variants: ./.pyggi/tmp_variants/sieve/1698852678
2023-11-01 15:31:18,494	[INFO]	./.pyggi/logs/sieve_1698852678.log
2023-11-01 15:31:18,685	[INFO]	The fitness value of original program: 5.0
2023-11-01 15:31:18,685	[INFO]	Epoch	Iter	Status	Fitness	Patch
2023-11-01 15:31:21,568	[INFO]	1	15	SUCCESS	6	LineDeletion({'target': ('sieve.py', 5)})
2023-11-01 15:31:21,783	[INFO]	1	16	PROGRAM_ERROR	None	LineReplacement({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:31:21,996	[INFO]	1	17	PROGRAM_ERROR	None	LineInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 12), 'direction': 'before'})
2023-11-01 15:31:22,161	[INFO]	1	18	SUCCESS	5	LineInsertion({'target': ('sieve.py', 10), 'ingredient': ('sieve.py', 11), 'direction': 'after'})
2023-11-01 15:31:22,323	[INFO]	1	19	SUCCESS	5	LineInsertion({'target': ('sieve.py', 16), 'ingredient': ('sieve.py', 13), 'direction': 'before'})
2023-11-01 15:31:22,537	[INFO]	1	20	PROGRAM_ERROR	None	LineReplacement({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 10)})
2023-11-01 15:31:22,753	[INFO]	1	21	PROGRAM_ERROR	None	LineReplacement({'target': ('sieve.py', 15), 'ingredient': ('sieve.py', 7)})
2023-11-01 15:31:22,967	[INFO]	1	22	PROGRAM_ERROR	None	LineReplacement({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:23,182	[INFO]	1	23	PROGRAM_ERROR	None	LineInsertion({'target': ('sieve.py', 8), 'ingredient': ('sieve.py', 7), 'direction': 'before'})
2023-11-01 15:31:23,394	[INFO]	1	24	PROGRAM_ERROR	None	LineInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 11), 'direction': 'before'})
2023-11-01 15:31:23,609	[INFO]	1	25	PROGRAM_ERROR	None	LineInsertion({'target': ('sieve.py', 9), 'ingredient': ('sieve.py', 16), 'direction': 'before'})
2023-11-01 15:31:23,821	[INFO]	1	26	PROGRAM_ERROR	None	LineReplacement({'target': ('sieve.py', 13), 'ingredient': ('sieve.py', 7)})
2023-11-01 15:31:24,038	[INFO]	1	27	PROGRAM_ERROR	None	LineReplacement({'target': ('sieve.py', 16), 'ingredient': ('sieve.py', 9)})
2023-11-01 15:31:24,202	[INFO]	1	28	SUCCESS	5	LineDeletion({'target': ('sieve.py', 14)})
2023-11-01 15:31:24,367	[INFO]	1	29	SUCCESS	5	LineInsertion({'target': ('sieve.py', 14), 'ingredient': ('sieve.py', 9), 'direction': 'before'})
2023-11-01 15:31:24,534	[INFO]	1	30	SUCCESS	5	LineReplacement({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:31:24,751	[INFO]	1	31	PROGRAM_ERROR	None	LineInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 4), 'direction': 'before'})
2023-11-01 15:31:24,930	[INFO]	1	32	SUCCESS	*4	LineDeletion({'target': ('sieve.py', 3)})
2023-11-01 15:31:25,114	[INFO]	1	33	SUCCESS	5	
2023-11-01 15:31:25,336	[INFO]	1	34	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 0)})
2023-11-01 15:31:25,503	[INFO]	1	35	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 8), 'ingredient': ('sieve.py', 9), 'direction': 'after'})
2023-11-01 15:31:25,667	[INFO]	1	36	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 14)})
2023-11-01 15:31:25,835	[INFO]	1	37	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 9), 'ingredient': ('sieve.py', 6), 'direction': 'after'})
2023-11-01 15:31:26,010	[INFO]	1	38	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 10), 'ingredient': ('sieve.py', 5), 'direction': 'after'})
2023-11-01 15:31:26,192	[INFO]	1	39	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 15), 'ingredient': ('sieve.py', 12)})
2023-11-01 15:31:26,358	[INFO]	1	40	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 3)})
2023-11-01 15:31:26,530	[INFO]	1	41	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 13), 'ingredient': ('sieve.py', 8)})
2023-11-01 15:31:26,699	[INFO]	1	42	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 8), 'ingredient': ('sieve.py', 8), 'direction': 'before'})
2023-11-01 15:31:26,883	[INFO]	1	43	SUCCESS	6	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 1)})
2023-11-01 15:31:27,120	[INFO]	1	44	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 15), 'ingredient': ('sieve.py', 7), 'direction': 'after'})
2023-11-01 15:31:27,299	[INFO]	1	45	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 13), 'ingredient': ('sieve.py', 10)})
2023-11-01 15:31:27,464	[INFO]	1	46	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 12)})
2023-11-01 15:31:27,680	[INFO]	1	47	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 9)})
2023-11-01 15:31:27,892	[INFO]	1	48	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 16)})
2023-11-01 15:31:28,061	[INFO]	1	49	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 15), 'ingredient': ('sieve.py', 15), 'direction': 'after'})
2023-11-01 15:31:28,230	[INFO]	1	50	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 7), 'ingredient': ('sieve.py', 1), 'direction': 'after'})
2023-11-01 15:31:28,391	[INFO]	1	51	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 8)})
2023-11-01 15:31:28,550	[INFO]	1	52	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 13)})
2023-11-01 15:31:28,710	[INFO]	1	53	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 15), 'ingredient': ('sieve.py', 1)})
2023-11-01 15:31:28,871	[INFO]	1	54	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 10), 'ingredient': ('sieve.py', 11)})
2023-11-01 15:31:29,037	[INFO]	1	55	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 15), 'ingredient': ('sieve.py', 15), 'direction': 'before'})
2023-11-01 15:31:29,203	[INFO]	1	56	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 6)})
2023-11-01 15:31:29,420	[INFO]	1	57	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 16)})
2023-11-01 15:31:29,631	[INFO]	1	58	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 3), 'direction': 'after'})
2023-11-01 15:31:29,794	[INFO]	1	59	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 14), 'ingredient': ('sieve.py', 8), 'direction': 'after'})
2023-11-01 15:31:29,956	[INFO]	1	60	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 12), 'ingredient': ('sieve.py', 13), 'direction': 'before'})
2023-11-01 15:31:30,131	[INFO]	1	61	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 13), 'ingredient': ('sieve.py', 1)})
2023-11-01 15:31:30,364	[INFO]	1	62	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 16), 'direction': 'before'})
2023-11-01 15:31:30,541	[INFO]	1	63	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 10), 'direction': 'after'})
2023-11-01 15:31:30,701	[INFO]	1	64	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 15)})
2023-11-01 15:31:30,872	[INFO]	1	65	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 13), 'ingredient': ('sieve.py', 13), 'direction': 'before'})
2023-11-01 15:31:31,091	[INFO]	1	66	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 7), 'ingredient': ('sieve.py', 1)})
2023-11-01 15:31:31,310	[INFO]	1	67	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 14), 'direction': 'after'})
2023-11-01 15:31:31,529	[INFO]	1	68	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 15), 'ingredient': ('sieve.py', 16)})
2023-11-01 15:31:31,748	[INFO]	1	69	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 13)})
2023-11-01 15:31:31,938	[INFO]	1	70	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 11), 'ingredient': ('sieve.py', 13)})
2023-11-01 15:31:32,181	[INFO]	1	71	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 8), 'direction': 'before'})
2023-11-01 15:31:32,348	[INFO]	1	72	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 8), 'ingredient': ('sieve.py', 8), 'direction': 'after'})
2023-11-01 15:31:32,532	[INFO]	1	73	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 7), 'ingredient': ('sieve.py', 9), 'direction': 'after'})
2023-11-01 15:31:32,753	[INFO]	1	74	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 7), 'ingredient': ('sieve.py', 2), 'direction': 'before'})
2023-11-01 15:31:32,976	[INFO]	1	75	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 16), 'ingredient': ('sieve.py', 6)})
2023-11-01 15:31:33,142	[INFO]	1	76	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 11), 'ingredient': ('sieve.py', 3), 'direction': 'before'})
2023-11-01 15:31:33,307	[INFO]	1	77	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 15), 'ingredient': ('sieve.py', 10)})
2023-11-01 15:31:33,472	[INFO]	1	78	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 1), 'direction': 'before'})
2023-11-01 15:31:33,684	[INFO]	1	79	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 7), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:31:33,894	[INFO]	1	80	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 3)})
2023-11-01 15:31:34,059	[INFO]	1	81	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 12), 'ingredient': ('sieve.py', 1), 'direction': 'before'})
2023-11-01 15:31:34,231	[INFO]	1	82	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 13), 'direction': 'before'})
2023-11-01 15:31:34,400	[INFO]	1	83	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 12), 'ingredient': ('sieve.py', 1)})
2023-11-01 15:31:34,570	[INFO]	1	84	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 11), 'ingredient': ('sieve.py', 6)})
2023-11-01 15:31:34,740	[INFO]	1	85	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 8), 'ingredient': ('sieve.py', 8)})
2023-11-01 15:31:34,910	[INFO]	1	86	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 13), 'ingredient': ('sieve.py', 9), 'direction': 'after'})
2023-11-01 15:31:35,073	[INFO]	1	87	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 10)})
2023-11-01 15:31:35,240	[INFO]	1	88	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 0), 'ingredient': ('sieve.py', 10), 'direction': 'after'})
2023-11-01 15:31:35,399	[INFO]	1	89	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 9)})
2023-11-01 15:31:35,564	[INFO]	1	90	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 13), 'ingredient': ('sieve.py', 9)})
2023-11-01 15:31:35,780	[INFO]	1	91	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 11), 'ingredient': ('sieve.py', 7), 'direction': 'after'})
2023-11-01 15:31:35,952	[INFO]	1	92	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 11), 'ingredient': ('sieve.py', 5), 'direction': 'after'})
2023-11-01 15:31:36,174	[INFO]	1	93	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 16), 'ingredient': ('sieve.py', 4)})
2023-11-01 15:31:36,343	[INFO]	1	94	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 12), 'ingredient': ('sieve.py', 0)})
2023-11-01 15:31:36,577	[INFO]	1	95	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 15), 'direction': 'after'})
2023-11-01 15:31:36,742	[INFO]	1	96	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 11)})
2023-11-01 15:31:36,953	[INFO]	1	97	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 9), 'direction': 'before'})
2023-11-01 15:31:37,117	[INFO]	1	98	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 11), 'ingredient': ('sieve.py', 8)})
2023-11-01 15:31:37,329	[INFO]	1	99	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 3), 'direction': 'before'})
2023-11-01 15:31:37,498	[INFO]	1	100	SUCCESS	5	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 3), 'ingredient': ('sieve.py', 3)})
2023-11-01 15:31:37,668	[INFO]	1	101	SUCCESS	6	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 5)})
2023-11-01 15:31:37,884	[INFO]	1	102	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 9)})
2023-11-01 15:31:38,110	[INFO]	1	103	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 7), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:38,275	[INFO]	1	104	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 14), 'ingredient': ('sieve.py', 1), 'direction': 'before'})
2023-11-01 15:31:38,506	[INFO]	1	105	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 4)})
2023-11-01 15:31:38,680	[INFO]	1	106	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 10), 'ingredient': ('sieve.py', 1), 'direction': 'after'})
2023-11-01 15:31:38,850	[INFO]	1	107	SUCCESS	6	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 5)})
2023-11-01 15:31:39,078	[INFO]	1	108	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 7), 'ingredient': ('sieve.py', 14)})
2023-11-01 15:31:39,258	[INFO]	1	109	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 8), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:39,442	[INFO]	1	110	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 12), 'ingredient': ('sieve.py', 8), 'direction': 'before'})
2023-11-01 15:31:39,616	[INFO]	1	111	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 10), 'ingredient': ('sieve.py', 4), 'direction': 'after'})
2023-11-01 15:31:39,783	[INFO]	1	112	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 12), 'ingredient': ('sieve.py', 4), 'direction': 'after'})
2023-11-01 15:31:39,962	[INFO]	1	113	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 7), 'ingredient': ('sieve.py', 3), 'direction': 'after'})
2023-11-01 15:31:40,144	[INFO]	1	114	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 11), 'ingredient': ('sieve.py', 5), 'direction': 'before'})
2023-11-01 15:31:40,318	[INFO]	1	115	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 12), 'ingredient': ('sieve.py', 2)})
2023-11-01 15:31:40,548	[INFO]	1	116	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineDeletion({'target': ('sieve.py', 2)})
2023-11-01 15:31:40,779	[INFO]	1	117	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 12)})
2023-11-01 15:31:41,004	[INFO]	1	118	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 5), 'ingredient': ('sieve.py', 0), 'direction': 'after'})
2023-11-01 15:31:41,235	[INFO]	1	119	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 2), 'direction': 'after'})
2023-11-01 15:31:41,448	[INFO]	1	120	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 16), 'ingredient': ('sieve.py', 5)})
2023-11-01 15:31:41,615	[INFO]	1	121	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 9), 'ingredient': ('sieve.py', 13)})
2023-11-01 15:31:41,801	[INFO]	1	122	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 14), 'ingredient': ('sieve.py', 5)})
2023-11-01 15:31:41,980	[INFO]	1	123	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 4), 'ingredient': ('sieve.py', 10), 'direction': 'after'})
2023-11-01 15:31:42,148	[INFO]	1	124	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 10), 'ingredient': ('sieve.py', 6), 'direction': 'after'})
2023-11-01 15:31:42,360	[INFO]	1	125	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 1), 'ingredient': ('sieve.py', 7)})
2023-11-01 15:31:42,524	[INFO]	1	126	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 10), 'ingredient': ('sieve.py', 10), 'direction': 'before'})
2023-11-01 15:31:42,685	[INFO]	1	127	SUCCESS	4	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 12), 'ingredient': ('sieve.py', 8), 'direction': 'after'})
2023-11-01 15:31:42,904	[INFO]	1	128	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 12), 'direction': 'after'})
2023-11-01 15:31:43,131	[INFO]	1	129	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineInsertion({'target': ('sieve.py', 2), 'ingredient': ('sieve.py', 15), 'direction': 'before'})
2023-11-01 15:31:43,379	[INFO]	1	130	PROGRAM_ERROR	None	LineDeletion({'target': ('sieve.py', 3)}) | LineReplacement({'target': ('sieve.py', 6), 'ingredient': ('sieve.py', 9)})
