2023-10-29 17:21:22,791	[INFO]	Path to the temporal program variants: ./.pyggi/tmp_variants\wrap\1698600082
2023-10-29 17:21:22,792	[INFO]	./.pyggi/logs\wrap_1698600082.log
2023-10-29 17:21:23,973	[INFO]	The fitness value of original program: 5.0
2023-10-29 17:21:23,974	[INFO]	Epoch	Iter	Status	Fitness	Patch
2023-10-29 17:21:44,350	[INFO]	1	33	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 6)})
2023-10-29 17:21:45,142	[INFO]	1	34	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 20)})
2023-10-29 17:21:45,911	[INFO]	1	35	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 14)})
2023-10-29 17:21:46,550	[INFO]	1	36	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 13)})
2023-10-29 17:21:47,113	[INFO]	1	37	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 1)})
2023-10-29 17:21:47,698	[INFO]	1	38	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 14), 'ingredient': ('./wrap.py', 15), 'direction': 'before'})
2023-10-29 17:21:48,516	[INFO]	1	39	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 8)})
2023-10-29 17:21:49,215	[INFO]	1	40	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 27), 'ingredient': ('./wrap.py', 2)})
2023-10-29 17:21:49,795	[INFO]	1	41	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 22)})
2023-10-29 17:21:50,358	[INFO]	1	42	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 15), 'direction': 'after'})
2023-10-29 17:21:50,972	[INFO]	1	43	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 16), 'ingredient': ('./wrap.py', 20), 'direction': 'before'})
2023-10-29 17:21:51,609	[INFO]	1	44	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 26)})
2023-10-29 17:21:52,338	[INFO]	1	45	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 25), 'direction': 'before'})
2023-10-29 17:21:52,944	[INFO]	1	46	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 25)})
2023-10-29 17:21:53,658	[INFO]	1	47	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 15), 'ingredient': ('./wrap.py', 11), 'direction': 'before'})
2023-10-29 17:21:54,288	[INFO]	1	48	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 27), 'ingredient': ('./wrap.py', 23)})
2023-10-29 17:21:54,904	[INFO]	1	49	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 12), 'ingredient': ('./wrap.py', 10), 'direction': 'before'})
2023-10-29 17:21:55,556	[INFO]	1	50	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 27), 'ingredient': ('./wrap.py', 8)})
2023-10-29 17:21:56,157	[INFO]	1	51	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 15), 'ingredient': ('./wrap.py', 22)})
2023-10-29 17:21:56,814	[INFO]	1	52	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 17), 'ingredient': ('./wrap.py', 10), 'direction': 'after'})
2023-10-29 17:21:57,589	[INFO]	1	53	PARSE_ERROR	None	LineDeletion({'target': ('./wrap.py', 0)})
2023-10-29 17:21:58,255	[INFO]	1	54	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 26), 'ingredient': ('./wrap.py', 6)})
2023-10-29 17:21:58,958	[INFO]	1	55	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 10), 'ingredient': ('./wrap.py', 25), 'direction': 'after'})
2023-10-29 17:21:59,627	[INFO]	1	56	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 12)})
2023-10-29 17:22:00,323	[INFO]	1	57	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 17)})
2023-10-29 17:22:00,966	[INFO]	1	58	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 22), 'ingredient': ('./wrap.py', 25), 'direction': 'before'})
2023-10-29 17:22:01,659	[INFO]	1	59	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 23), 'ingredient': ('./wrap.py', 15)})
2023-10-29 17:22:02,297	[INFO]	1	60	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 7)})
2023-10-29 17:22:03,032	[INFO]	1	61	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 1), 'direction': 'before'})
2023-10-29 17:22:03,666	[INFO]	1	62	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 22), 'ingredient': ('./wrap.py', 14)})
2023-10-29 17:22:04,313	[INFO]	1	63	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 19), 'ingredient': ('./wrap.py', 2), 'direction': 'before'})
2023-10-29 17:22:04,971	[INFO]	1	64	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 14)})
2023-10-29 17:22:05,610	[INFO]	1	65	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 25), 'ingredient': ('./wrap.py', 23), 'direction': 'before'})
2023-10-29 17:22:06,232	[INFO]	1	66	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 14), 'ingredient': ('./wrap.py', 14)})
2023-10-29 17:22:06,862	[INFO]	1	67	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 24), 'ingredient': ('./wrap.py', 20), 'direction': 'before'})
2023-10-29 17:22:07,613	[INFO]	1	68	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 20), 'ingredient': ('./wrap.py', 11)})
2023-10-29 17:22:08,331	[INFO]	1	69	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 25), 'direction': 'after'})
2023-10-29 17:22:09,032	[INFO]	1	70	PARSE_ERROR	None	LineDeletion({'target': ('./wrap.py', 11)})
2023-10-29 17:22:09,645	[INFO]	1	71	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 12), 'ingredient': ('./wrap.py', 3)})
2023-10-29 17:22:10,363	[INFO]	1	72	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 11), 'ingredient': ('./wrap.py', 16)})
2023-10-29 17:22:11,026	[INFO]	1	73	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 12), 'ingredient': ('./wrap.py', 24)})
2023-10-29 17:22:11,650	[INFO]	1	74	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 9)})
2023-10-29 17:22:12,275	[INFO]	1	75	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 25), 'ingredient': ('./wrap.py', 13), 'direction': 'after'})
2023-10-29 17:22:12,873	[INFO]	1	76	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 16)})
2023-10-29 17:22:13,711	[INFO]	1	77	PARSE_ERROR	None	LineDeletion({'target': ('./wrap.py', 5)})
2023-10-29 17:22:14,585	[INFO]	1	78	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 2)})
2023-10-29 17:22:15,258	[INFO]	1	79	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 25), 'ingredient': ('./wrap.py', 12)})
2023-10-29 17:22:16,004	[INFO]	1	80	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 14), 'ingredient': ('./wrap.py', 3), 'direction': 'before'})
2023-10-29 17:22:16,733	[INFO]	1	81	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 27), 'ingredient': ('./wrap.py', 12), 'direction': 'before'})
2023-10-29 17:22:17,529	[INFO]	1	82	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 20)})
2023-10-29 17:22:18,104	[INFO]	1	83	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 13), 'direction': 'after'})
2023-10-29 17:22:18,831	[INFO]	1	84	PARSE_ERROR	None	LineDeletion({'target': ('./wrap.py', 27)})
2023-10-29 17:22:19,463	[INFO]	1	85	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 20)})
2023-10-29 17:22:20,274	[INFO]	1	86	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 21), 'ingredient': ('./wrap.py', 5)})
2023-10-29 17:22:20,930	[INFO]	1	87	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 16), 'ingredient': ('./wrap.py', 22)})
2023-10-29 17:22:21,629	[INFO]	1	88	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 10), 'direction': 'after'})
2023-10-29 17:22:22,295	[INFO]	1	89	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 22), 'direction': 'after'})
2023-10-29 17:22:22,932	[INFO]	1	90	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 23), 'ingredient': ('./wrap.py', 10), 'direction': 'before'})
2023-10-29 17:22:23,593	[INFO]	1	91	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 3)})
2023-10-29 17:22:24,188	[INFO]	1	92	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 24), 'ingredient': ('./wrap.py', 24), 'direction': 'before'})
2023-10-29 17:22:24,809	[INFO]	1	93	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 18), 'ingredient': ('./wrap.py', 22)})
2023-10-29 17:22:25,490	[INFO]	1	94	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 24)})
2023-10-29 17:22:26,112	[INFO]	1	95	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 23)})
2023-10-29 17:22:26,796	[INFO]	1	96	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 27), 'ingredient': ('./wrap.py', 10)})
2023-10-29 17:22:27,457	[INFO]	1	97	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 14), 'ingredient': ('./wrap.py', 15), 'direction': 'after'})
2023-10-29 17:22:28,109	[INFO]	1	98	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 9), 'direction': 'after'})
2023-10-29 17:22:28,711	[INFO]	1	99	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 21), 'ingredient': ('./wrap.py', 8)})
2023-10-29 17:22:29,326	[INFO]	1	100	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 22), 'ingredient': ('./wrap.py', 6)})
2023-10-29 17:22:30,007	[INFO]	1	101	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 7)})
2023-10-29 17:22:30,823	[INFO]	1	102	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 9)})
2023-10-29 17:22:31,412	[INFO]	1	103	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 8), 'direction': 'before'})
2023-10-29 17:22:32,118	[INFO]	1	104	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 18)})
2023-10-29 17:22:32,771	[INFO]	1	105	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 19), 'ingredient': ('./wrap.py', 2), 'direction': 'after'})
2023-10-29 17:22:33,363	[INFO]	1	106	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 20), 'ingredient': ('./wrap.py', 26)})
2023-10-29 17:22:33,914	[INFO]	1	107	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 24), 'ingredient': ('./wrap.py', 3)})
2023-10-29 17:22:34,453	[INFO]	1	108	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 10), 'ingredient': ('./wrap.py', 13)})
2023-10-29 17:22:35,007	[INFO]	1	109	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 13), 'ingredient': ('./wrap.py', 24), 'direction': 'after'})
2023-10-29 17:22:35,574	[INFO]	1	110	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 19), 'ingredient': ('./wrap.py', 21)})
2023-10-29 17:22:36,204	[INFO]	1	111	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 2), 'direction': 'after'})
2023-10-29 17:22:36,827	[INFO]	1	112	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 3), 'direction': 'before'})
2023-10-29 17:22:37,458	[INFO]	1	113	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 17), 'ingredient': ('./wrap.py', 11), 'direction': 'before'})
2023-10-29 17:22:38,131	[INFO]	1	114	PARSE_ERROR	None	LineDeletion({'target': ('./wrap.py', 4)})
2023-10-29 17:22:38,796	[INFO]	1	115	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 25)})
2023-10-29 17:22:39,350	[INFO]	1	116	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 10), 'ingredient': ('./wrap.py', 1), 'direction': 'after'})
2023-10-29 17:22:39,940	[INFO]	1	117	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 18), 'ingredient': ('./wrap.py', 3)})
2023-10-29 17:22:40,559	[INFO]	1	118	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 13)})
2023-10-29 17:22:41,272	[INFO]	1	119	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 8)})
2023-10-29 17:22:41,933	[INFO]	1	120	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 1), 'ingredient': ('./wrap.py', 0), 'direction': 'before'})
2023-10-29 17:22:42,533	[INFO]	1	121	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 25), 'ingredient': ('./wrap.py', 15)})
2023-10-29 17:22:43,181	[INFO]	1	122	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 17), 'ingredient': ('./wrap.py', 0), 'direction': 'before'})
2023-10-29 17:22:43,957	[INFO]	1	123	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 19), 'ingredient': ('./wrap.py', 27), 'direction': 'after'})
2023-10-29 17:22:44,650	[INFO]	1	124	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 3), 'direction': 'before'})
2023-10-29 17:22:45,227	[INFO]	1	125	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 12)})
2023-10-29 17:22:45,933	[INFO]	1	126	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 14), 'direction': 'after'})
2023-10-29 17:22:46,603	[INFO]	1	127	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 10), 'ingredient': ('./wrap.py', 14)})
2023-10-29 17:22:47,222	[INFO]	1	128	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 24)})
2023-10-29 17:22:47,867	[INFO]	1	129	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 19)})
2023-10-29 17:22:48,422	[INFO]	1	130	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 3), 'ingredient': ('./wrap.py', 13), 'direction': 'before'})
2023-10-29 17:22:48,963	[INFO]	1	131	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 8), 'ingredient': ('./wrap.py', 0), 'direction': 'before'})
2023-10-29 17:22:49,589	[INFO]	1	132	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 11), 'ingredient': ('./wrap.py', 2)})
2023-10-29 17:22:50,127	[INFO]	1	133	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 1), 'direction': 'before'})
2023-10-29 17:22:50,740	[INFO]	1	134	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 19), 'ingredient': ('./wrap.py', 20), 'direction': 'before'})
2023-10-29 17:22:51,404	[INFO]	1	135	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 22)})
2023-10-29 17:22:51,962	[INFO]	1	136	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 15), 'ingredient': ('./wrap.py', 24), 'direction': 'after'})
2023-10-29 17:22:52,554	[INFO]	1	137	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 18), 'ingredient': ('./wrap.py', 5), 'direction': 'after'})
2023-10-29 17:22:53,108	[INFO]	1	138	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 26), 'ingredient': ('./wrap.py', 14), 'direction': 'before'})
2023-10-29 17:22:53,654	[INFO]	1	139	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 14), 'ingredient': ('./wrap.py', 18)})
2023-10-29 17:22:54,234	[INFO]	1	140	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 26)})
2023-10-29 17:22:54,940	[INFO]	1	141	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 27)})
2023-10-29 17:22:55,706	[INFO]	1	142	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 27), 'ingredient': ('./wrap.py', 21)})
2023-10-29 17:22:56,315	[INFO]	1	143	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 24), 'ingredient': ('./wrap.py', 1), 'direction': 'before'})
2023-10-29 17:22:57,039	[INFO]	1	144	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 10), 'ingredient': ('./wrap.py', 2), 'direction': 'before'})
2023-10-29 17:22:57,775	[INFO]	1	145	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 23), 'ingredient': ('./wrap.py', 11)})
2023-10-29 17:22:58,497	[INFO]	1	146	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 16), 'direction': 'before'})
2023-10-29 17:22:59,284	[INFO]	1	147	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 2), 'ingredient': ('./wrap.py', 23)})
2023-10-29 17:22:59,999	[INFO]	1	148	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 1), 'direction': 'after'})
2023-10-29 17:23:00,900	[INFO]	1	149	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 27), 'ingredient': ('./wrap.py', 4)})
2023-10-29 17:23:01,745	[INFO]	1	150	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 15), 'ingredient': ('./wrap.py', 11)})
2023-10-29 17:23:02,432	[INFO]	1	151	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 18), 'direction': 'before'})
2023-10-29 17:23:03,221	[INFO]	1	152	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 23), 'direction': 'after'})
2023-10-29 17:23:03,850	[INFO]	1	153	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 23), 'ingredient': ('./wrap.py', 13), 'direction': 'before'})
2023-10-29 17:23:04,558	[INFO]	1	154	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 22), 'ingredient': ('./wrap.py', 0), 'direction': 'after'})
2023-10-29 17:23:05,274	[INFO]	1	155	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 10)})
2023-10-29 17:23:05,916	[INFO]	1	156	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 15), 'ingredient': ('./wrap.py', 17)})
2023-10-29 17:23:06,609	[INFO]	1	157	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 19), 'ingredient': ('./wrap.py', 0)})
2023-10-29 17:23:07,205	[INFO]	1	158	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 22), 'ingredient': ('./wrap.py', 20), 'direction': 'after'})
2023-10-29 17:23:07,757	[INFO]	1	159	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 7), 'ingredient': ('./wrap.py', 21), 'direction': 'after'})
2023-10-29 17:23:08,357	[INFO]	1	160	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 4), 'ingredient': ('./wrap.py', 5), 'direction': 'after'})
2023-10-29 17:23:08,998	[INFO]	1	161	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 24), 'ingredient': ('./wrap.py', 1)})
2023-10-29 17:23:09,646	[INFO]	1	162	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 24), 'ingredient': ('./wrap.py', 17), 'direction': 'after'})
2023-10-29 17:23:10,354	[INFO]	1	163	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 0), 'ingredient': ('./wrap.py', 0)})
2023-10-29 17:23:11,233	[INFO]	1	164	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 10), 'ingredient': ('./wrap.py', 26), 'direction': 'after'})
2023-10-29 17:23:11,828	[INFO]	1	165	SUCCESS	5	LineReplacement({'target': ('./wrap.py', 16), 'ingredient': ('./wrap.py', 9)})
2023-10-29 17:23:12,439	[INFO]	1	166	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 26), 'ingredient': ('./wrap.py', 13), 'direction': 'before'})
2023-10-29 17:23:13,046	[INFO]	1	167	SUCCESS	5	LineDeletion({'target': ('./wrap.py', 7)})
2023-10-29 17:23:13,764	[INFO]	1	168	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 26), 'ingredient': ('./wrap.py', 20), 'direction': 'after'})
2023-10-29 17:23:14,465	[INFO]	1	169	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 5), 'ingredient': ('./wrap.py', 27), 'direction': 'after'})
2023-10-29 17:23:15,060	[INFO]	1	170	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 9), 'ingredient': ('./wrap.py', 9), 'direction': 'before'})
2023-10-29 17:23:15,753	[INFO]	1	171	PARSE_ERROR	None	LineInsertion({'target': ('./wrap.py', 27), 'ingredient': ('./wrap.py', 11), 'direction': 'after'})
2023-10-29 17:23:16,348	[INFO]	1	172	SUCCESS	5	LineInsertion({'target': ('./wrap.py', 6), 'ingredient': ('./wrap.py', 8), 'direction': 'after'})
2023-10-29 17:23:17,037	[INFO]	1	173	PARSE_ERROR	None	LineReplacement({'target': ('./wrap.py', 18), 'ingredient': ('./wrap.py', 27)})
